"logFC"	"logCPM"	"PValue"	"FDR"
"ENSG00000177575.12"	6.88047725147142	1.69286128969946	0.0063503990453372	0.166814285328589
"ENSG00000082805.19"	2.02411435063817	4.20941632648639	0.00638002282997802	0.167514284126844
"ENSG00000101000.5"	-3.14007250058433	2.88126270475796	0.00638403033695089	0.16754136119253
"ENSG00000197386.10"	3.63977990553229	1.44618555303155	0.00638840489122103	0.167578041258856
"ENSG00000203727.3"	3.91985903669283	2.35904820336176	0.00641811782550974	0.168209602658643
"ENSG00000149547.14"	1.75830447244296	5.63786920478412	0.00641845747270112	0.168209602658643
"ENSG00000124568.10"	3.59606541803005	2.35842364054357	0.00645717095465358	0.169145427896842
"ENSG00000174953.13"	1.8941354714233	4.55703888780162	0.00646584176773925	0.169293781688998
"ENSG00000231574.5"	3.98615912077339	2.10380521746277	0.00648108205638572	0.169613924779229
"ENSG00000149257.13"	-3.43601884453802	2.01733716324999	0.00650693800934967	0.170201505129149
"ENSG00000070087.13"	-2.04954393665865	4.41862369865767	0.00650958095221532	0.170201505129149
"ENSG00000253320.5"	-6.64485162803074	1.64728563062907	0.00653285473748488	0.170730729683025
"ENSG00000164951.15"	-2.90371462063989	2.39659129710705	0.0065426364500223	0.170806058212205
"ENSG00000232188.1"	-6.10280670171729	1.2745621537165	0.00654483981247627	0.170806058212205
"ENSG00000174099.10"	-6.10280670171729	1.2745621537165	0.00654483981247627	0.170806058212205
"ENSG00000246273.6"	-3.25926974499894	1.89991644574784	0.00656339097824856	0.171143437731182
"ENSG00000070669.16"	-2.60733059762897	3.95554336195938	0.0065638477619175	0.171143437731182
"ENSG00000140931.19"	-3.47924361792813	2.04927448876325	0.00657072906517026	0.171243542252606
"ENSG00000214736.7"	-1.84729413289067	8.02130090749567	0.0066030296695613	0.172005714571316
"ENSG00000259706.1"	2.93107179239609	3.52477596035321	0.00661542781824463	0.17224897232768
"ENSG00000184988.8"	-5.8785298056707	1.13200543610566	0.00668089523552884	0.173873155568019
"ENSG00000163624.5"	-6.34617589751385	1.46816009394699	0.00669619079675678	0.174169466296662
"ENSG00000225137.1"	-1.7185838298585	5.2254919975709	0.00669846862899959	0.174169466296662
"ENSG00000138175.8"	-2.09792431232917	6.15963926992555	0.00673213022371709	0.174963899669301
"ENSG00000110651.11"	1.92538770051238	4.41498933687991	0.00674686946521441	0.175266046518373
"ENSG00000166681.13"	-2.56450361559502	7.2361673439361	0.00675345312552126	0.175356151658196
"ENSG00000183844.16"	-4.08498834028624	2.52077000824539	0.00677861704777424	0.175928395329809
"ENSG00000135744.7"	2.74068625014098	8.73808795000431	0.00680669498733628	0.176575705494065
"ENSG00000164051.13"	-2.42900590825215	3.04980070574329	0.00681440851706681	0.176629584878986
"ENSG00000173156.6"	1.92524770516828	3.74289784275832	0.00681504731240399	0.176629584878986
"ENSG00000086848.14"	2.71952561097581	3.7002802128711	0.00683163958318408	0.176792157926086
"ENSG00000166432.14"	5.921515070607	0.986680104693082	0.00683388228815597	0.176792157926086
"ENSG00000237517.9"	5.921515070607	0.986680104693082	0.00683388228815597	0.176792157926086
"ENSG00000086730.16"	5.921515070607	0.986680104693082	0.00683388228815597	0.176792157926086
"ENSG00000270388.1"	3.24064610746694	1.61193312770457	0.00685686914777867	0.177305344481353
"ENSG00000125484.11"	2.95897255009819	2.13179706788162	0.006860550141715	0.177319076734418
"ENSG00000197497.10"	-6.58414151360149	1.64762651721912	0.00693883781112387	0.17925629984156
"ENSG00000172113.8"	-1.80208595315376	4.10790996805199	0.006942559707331	0.17925629984156
"ENSG00000256087.6"	-2.15806704980111	3.08517904193145	0.00694505515702561	0.17925629984156
"ENSG00000115267.5"	3.08627651515498	2.17292723831325	0.00695441327479727	0.179414495964592
"ENSG00000165029.15"	-1.77450879734197	6.86209485835293	0.00695755857194864	0.179414495964592
"ENSG00000103035.10"	-1.74491150246901	5.69092153596136	0.00696684438977021	0.179571690125153
"ENSG00000148832.15"	1.86503461582462	3.85404301051883	0.00697172894521573	0.179615348976215
"ENSG00000111224.13"	-2.43612736912537	2.88156194799346	0.006978255333009	0.179701247694911
"ENSG00000284196.1"	6.6699688177647	1.53788166761033	0.00698739685772718	0.179854381029738
"ENSG00000163328.13"	2.68949266826056	2.10511298703043	0.00700344240338239	0.180185001468741
"ENSG00000117758.13"	-1.64745372067162	5.6388677367648	0.00700948391843713	0.180234348880659
"ENSG00000205531.12"	-1.83442245512355	5.53070756165487	0.00701176387914382	0.180234348880659
"ENSG00000145555.14"	-2.09503672102244	3.51799080942622	0.00704822516667299	0.181088881473082
"ENSG00000197808.11"	-6.58676867379694	1.60434514575174	0.00705200552380647	0.181103351711513
"ENSG00000090487.10"	2.23892548510039	4.12077234529333	0.00705774342663208	0.18116805778176
"ENSG00000265681.7"	-1.56811410500127	6.87481477483066	0.00706116865719553	0.181173367009803
"ENSG00000117139.16"	-2.213438863466	3.3352652619774	0.00707495333627852	0.1814443499586
"ENSG00000131931.8"	-1.78592763806526	4.66394665659029	0.00707946933403314	0.181477489626925
"ENSG00000162366.7"	-4.24501273091992	1.91686665207621	0.00711138237972315	0.181986213448436
"ENSG00000273445.1"	-6.19710162583151	1.36152494450457	0.00711468613457925	0.181986213448436
"ENSG00000229425.2"	6.03655125632315	1.06571450167291	0.00712052582029182	0.181986213448436
"ENSG00000233385.1"	6.03655125632315	1.06571450167291	0.00712052582029182	0.181986213448436
"ENSG00000253598.1"	6.03655125632315	1.06571450167291	0.00712052582029182	0.181986213448436
"ENSG00000224167.1"	-5.82767573237349	1.10224798957873	0.00712517745439671	0.181986213448436
"ENSG00000162849.15"	-5.82767573237349	1.10224798957873	0.00712517745439671	0.181986213448436
"ENSG00000146267.11"	-5.82767573237349	1.10224798957873	0.00712517745439671	0.181986213448436
"ENSG00000111707.11"	2.08860771777869	3.19021211844643	0.00713028627884873	0.182034106800558
"ENSG00000130340.15"	2.30566225962393	3.75825708956389	0.00713933498095389	0.18218249505115
"ENSG00000230202.1"	4.17302802572055	1.91507335685212	0.00715811477583558	0.182578955630318
"ENSG00000100097.11"	3.60086306127228	7.03977747564599	0.00717654443959253	0.182957846848516
"ENSG00000078487.17"	2.72673620688178	2.28387797023312	0.00717946962656765	0.182957846848516
"ENSG00000091428.17"	3.90013395964769	2.87112862847028	0.00722426789599685	0.184016159578892
"ENSG00000138166.5"	-3.14008800534577	2.60623892986648	0.00723369687266671	0.184172997762563
"ENSG00000163738.18"	2.76948743426451	3.63131778912474	0.00728538328258375	0.185405099966766
"ENSG00000137106.17"	2.37229195462525	5.94876508546057	0.00733186250218294	0.186503631195384
"ENSG00000140995.16"	-2.16877779519847	4.33761718896216	0.00735307608006099	0.186958767739329
"ENSG00000167323.11"	2.85931501315353	2.10126175502997	0.0073649412292454	0.187175908179644
"ENSG00000240857.1"	3.19838351405875	2.21165567470632	0.00738313190716501	0.187553539914278
"ENSG00000213246.6"	-1.66670928093027	6.32670547341018	0.00739665210059373	0.187812240279081
"ENSG00000119820.10"	2.33945318431287	3.66198503082923	0.00740582388013399	0.187960344312165
"ENSG00000140365.15"	-1.79907674555265	4.63748799281288	0.00743156004802283	0.188528530772127
"ENSG00000123384.13"	2.66943318662603	2.51908703847115	0.00747065257835295	0.189359938426745
"ENSG00000108883.12"	-1.90280075605061	3.74807420222391	0.00747106075792372	0.189359938426745
"ENSG00000125733.17"	-3.95101836838578	1.71952938460171	0.00747644451154312	0.189411112010935
"ENSG00000166669.13"	2.30531238754741	4.00671347409223	0.0074826974998464	0.189484251173573
"ENSG00000267057.5"	-5.90406590208338	1.14677866169233	0.00750556764706133	0.189892548115067
"ENSG00000123119.11"	-5.90406590208338	1.14677866169233	0.00750556764706133	0.189892548115067
"ENSG00000100138.13"	-1.62472841673059	7.48202501481973	0.00753969670821934	0.1906598690092
"ENSG00000232429.3"	-1.85080065512676	3.8879259906152	0.00754267010611422	0.1906598690092
"ENSG00000100554.11"	-1.87684571190823	7.06226909294438	0.0075687875321455	0.191234181574087
"ENSG00000204128.5"	2.52391929267983	3.87478341252632	0.00757803349121801	0.191381892921102
"ENSG00000164695.4"	-2.12549329833557	3.17130388005269	0.00758781969292532	0.191543109405312
"ENSG00000165572.7"	4.27792945579481	1.28279281719612	0.00762397584706468	0.192339190667192
"ENSG00000173947.13"	-2.94279266456177	2.10916053599228	0.00762618928764098	0.192339190667192
"ENSG00000092020.10"	-1.74953221561463	4.78172555049915	0.00766059770537949	0.193120477666336
"ENSG00000171604.11"	1.93144068169405	4.5173255063686	0.00766801558750773	0.193220949627382
"ENSG00000184635.14"	-2.17580673653931	3.09829889260715	0.00769916089873192	0.193918955021171
"ENSG00000197852.9"	-5.99686171925616	1.21823106679235	0.00771951749295186	0.194323456311588
"ENSG00000114790.12"	2.2914689771361	3.38963328527702	0.00772212480715227	0.194323456311588
"ENSG00000172671.19"	4.23247237840825	1.25958167534936	0.00772759094903204	0.194374118540599
"ENSG00000205866.3"	7.11076262324192	1.8982852819103	0.00776663883023496	0.195269048535246
"ENSG00000160050.14"	-2.86837825914606	2.05661863327766	0.00778128556999461	0.195549959192726
"ENSG00000135926.14"	2.13495826589946	2.90625677765153	0.00779656492936699	0.195799504393356
"ENSG00000153485.5"	-2.57611917226009	2.81715608317007	0.00780116698964369	0.195799504393356
"ENSG00000080503.22"	1.7620373572455	4.57151786959073	0.00780496656347631	0.195799504393356
"ENSG00000146039.10"	4.49276753722164	4.82019553280286	0.00780512830829217	0.195799504393356
"ENSG00000110200.8"	-3.36802933910681	1.98870379443534	0.0078340714548398	0.196438033143562
"ENSG00000269526.1"	-7.38182127892647	4.68186896154033	0.00787586375713977	0.197398040285249
"ENSG00000255042.3"	-1.62948486944458	4.81312257351592	0.00789133348895561	0.197697746370173
"ENSG00000159335.15"	2.09350829176023	2.8778087688586	0.00792145593897475	0.198364109952271
"ENSG00000108021.19"	2.24371653260489	2.8260177762218	0.00792769020676902	0.198431954117229
"ENSG00000154917.10"	-3.99834396740171	1.75157250752591	0.00793741107055938	0.198541224292571
"ENSG00000146282.17"	-1.5911229579727	5.59787203039886	0.00793910958525174	0.198541224292571
"ENSG00000087302.8"	-1.56168309226871	6.55254926873682	0.00796971092534124	0.19921800049744
"ENSG00000174840.8"	2.6818801051378	3.05426708176742	0.00800298917232019	0.199961060575864
"ENSG00000147119.3"	-2.39801960402268	2.85277041887535	0.00801703176452273	0.200223056397639
"ENSG00000119718.10"	-2.66631365482539	2.91457214496751	0.00807368985805507	0.201535738799045
"ENSG00000108100.17"	2.38179602227241	3.26709059609726	0.00807675246887972	0.201535738799045
"ENSG00000128951.13"	2.43670704539731	2.66703629520061	0.00808476984252752	0.201646410609394
"ENSG00000102181.20"	6.0597636647961	1.07824667582223	0.00810025087318757	0.20185366197625
"ENSG00000262943.7"	6.0597636647961	1.07824667582223	0.00810025087318757	0.20185366197625
"ENSG00000143952.19"	3.8273347793911	2.12610869340105	0.00810412742825444	0.201860905008286
"ENSG00000138496.16"	1.55732402516439	5.80884248538598	0.00811805043903347	0.202118272164755
"ENSG00000107819.13"	-6.14365755359356	1.32395160081893	0.00812419345431954	0.202181795810791
"ENSG00000116701.14"	-3.07006478165273	2.82541676830581	0.00813184262638618	0.202275254473156
"ENSG00000111412.5"	-2.42055758286879	3.52377079535618	0.00813513538321328	0.202275254473156
"ENSG00000139197.10"	2.87336830598673	2.28111673532327	0.00815567497536953	0.202696428869085
"ENSG00000136111.12"	3.89001390796786	2.25336033907343	0.0081637776703133	0.202784592102883
"ENSG00000107890.16"	1.95483790490363	3.77422334566727	0.00816642691448733	0.202784592102883
"ENSG00000141429.13"	2.28225944459459	4.9479676676378	0.00817482715066324	0.202843157101855
"ENSG00000130741.10"	-1.65488152788049	6.04524269315755	0.00817599210317639	0.202843157101855
"ENSG00000117394.20"	-3.53288388010354	2.56677112359754	0.00818721183734359	0.203032033462371
"ENSG00000163629.12"	-3.4164825678619	2.49144695760039	0.00822464410193743	0.203870493364317
"ENSG00000244005.12"	2.67916199483225	2.72438380674081	0.00823129970777636	0.203945666571239
"ENSG00000064393.15"	2.668864069859	4.90589589034338	0.0082444929256874	0.204182683794862
"ENSG00000132581.9"	-1.59355003888463	6.78712102964186	0.00825456635723986	0.204342262070406
"ENSG00000152193.7"	-2.13831976873815	4.52339525841821	0.00826230685418737	0.204443973513305
"ENSG00000169692.12"	2.13528788651796	2.97268089253409	0.00828608766996301	0.204942325661348
"ENSG00000189058.8"	-6.4631476078139	1.5144218241804	0.00830451698311306	0.205307937870173
"ENSG00000258484.3"	6.28933323643897	1.238809434613	0.00835248599793773	0.206355065499072
"ENSG00000112167.9"	3.46576935759495	1.71486487102189	0.00835420379571858	0.206355065499072
"ENSG00000171903.16"	5.91537737819745	0.983456176033497	0.00839797129170801	0.207072710435444
"ENSG00000228262.8"	5.91537737819745	0.983456176033497	0.00839797129170801	0.207072710435444
"ENSG00000268001.1"	5.91537737819745	0.983456176033497	0.00839797129170801	0.207072710435444
"ENSG00000104043.14"	5.91537737819745	0.983456176033497	0.00839797129170801	0.207072710435444
"ENSG00000198959.11"	3.62215574971039	5.55702460179736	0.00841970236444669	0.207517646760857
"ENSG00000091136.13"	-2.71832343992001	5.42513784813803	0.0084434822000537	0.207947504112051
"ENSG00000154930.14"	6.24567066816039	1.2151015513349	0.00844693172553168	0.207947504112051
"ENSG00000131437.15"	-2.49757044117023	3.44925699261029	0.00844822521280197	0.207947504112051
"ENSG00000185651.14"	-1.50776923773986	6.14321366833598	0.00846153466956917	0.207996211551769
"ENSG00000159131.16"	-1.59475270240101	5.04938939298958	0.00846172743607109	0.207996211551769
"ENSG00000169432.14"	2.52193927693061	2.66753055635097	0.00846202181406096	0.207996211551769
"ENSG00000153487.12"	3.0592596365484	1.8730977250243	0.00846521125958723	0.207996211551769
"ENSG00000170310.14"	-1.61528464814224	6.9262060282492	0.00847186030480521	0.207996211551769
"ENSG00000164237.8"	3.19899610702552	4.27990862139477	0.00847237335171704	0.207996211551769
"ENSG00000144746.6"	-1.69770337297195	7.56227310066761	0.00849017407131367	0.208042641711442
"ENSG00000110768.11"	-1.64678126754346	4.93145178523261	0.00849023087901579	0.208042641711442
"ENSG00000198554.11"	-2.32703328013588	3.07745005401279	0.00849161889189563	0.208042641711442
"ENSG00000168542.14"	-5.8363571266864	1.10148572313727	0.00849643886974589	0.208042641711442
"ENSG00000230356.1"	-5.8363571266864	1.10148572313727	0.00849643886974589	0.208042641711442
"ENSG00000258405.9"	-5.8363571266864	1.10148572313727	0.00849643886974589	0.208042641711442
"ENSG00000116128.10"	-3.42526825365104	2.03615112330742	0.00851401560259326	0.208382382746427
"ENSG00000125354.22"	2.15785702353051	3.89623921915591	0.00853003673931088	0.208683771475892
"ENSG00000150867.13"	-2.18203672869386	2.98346955280977	0.0085535183115508	0.209167335496146
"ENSG00000077420.15"	3.48633436442945	3.4222475432733	0.00859197953762676	0.210016632267314
"ENSG00000151553.14"	2.35143196775685	2.9051852073836	0.00859925943489984	0.210103346948271
"ENSG00000102753.9"	-1.62434955738443	5.62509691388702	0.00861805245425334	0.210283260375384
"ENSG00000182325.10"	3.91317619927079	1.04576184094479	0.00862156511371551	0.210283260375384
"ENSG00000229230.3"	3.91317619927079	1.04576184094479	0.00862156511371551	0.210283260375384
"ENSG00000128918.14"	3.91317619927079	1.04576184094479	0.00862156511371551	0.210283260375384
"ENSG00000149269.9"	-2.35764512673478	4.18581155665615	0.00863634824538722	0.210515767463459
"ENSG00000225611.1"	6.65812150357206	1.51543808531507	0.00863857713819817	0.210515767463459
"ENSG00000004142.11"	2.06618038781402	4.35559493990174	0.00864459756211321	0.210571324346187
"ENSG00000128683.13"	-5.78266779867121	1.07110548692774	0.00867840428950051	0.211212024500152
"ENSG00000159588.14"	-5.78266779867121	1.07110548692774	0.00867840428950051	0.211212024500152
"ENSG00000245017.2"	4.07780044080704	4.18992832094188	0.00868362928560063	0.211247857983715
"ENSG00000224897.6"	-3.35937312981813	3.0538485297556	0.00869189907233785	0.211357699559013
"ENSG00000101574.14"	-3.35470118900285	1.97944470121974	0.00870552267301487	0.211597576784122
"ENSG00000105676.13"	3.01997777799263	2.92119512231543	0.00877181715281938	0.213116919716729
"ENSG00000128016.5"	2.80235218531492	2.37466537393717	0.00879457995145353	0.213577777915088
"ENSG00000006042.11"	-2.86487009387357	5.63297757494862	0.00884264247651272	0.21465238159997
"ENSG00000141452.9"	3.30966848547805	1.66156373596379	0.00886826024273877	0.215181454243316
"ENSG00000077147.14"	2.16201558462771	5.03819857126075	0.00889951623537502	0.215846819232213
"ENSG00000116560.10"	1.79655624936544	4.84202221460141	0.00891107684011713	0.216034129440445
"ENSG00000130402.11"	-1.80177214737285	3.95953333318575	0.00897088262699115	0.217390398502459
"ENSG00000110756.17"	2.42576902883445	4.86048662393037	0.00897606845586422	0.217422470561947
"ENSG00000107438.8"	-1.66099269533211	5.19590167090908	0.00898571216885575	0.217562449514579
"ENSG00000145247.11"	-1.92777590713132	7.44211223650932	0.00905893253768425	0.219094844806015
"ENSG00000157445.14"	-6.41531705946503	1.52300905323411	0.00906773762161112	0.219094844806015
"ENSG00000124225.15"	-6.41531705946503	1.52300905323411	0.00906773762161112	0.219094844806015
